genes,logFC,logCPM,F,PValue,FDR
augustus_masked-scaffold271-size67337-abinit-gene-0.9,1.63783671948481,2.22496296789294,22.4656641714617,0.000518191997036678,0.00111417841775927
augustus_masked-scaffold1376-size40991-abinit-gene-0.0,-2.57828017197878,1.41667341777267,22.4351708123219,0.00052099932507003,0.00111995665227991
augustus_masked-scaffold5353-size4772-abinit-gene-0.0,-0.667676596751702,4.59760948024743,22.4261554620327,0.000521832726784871,0.00112148998911787
maker-scaffold248-size129421-augustus-gene-1.21,-1.34697163388887,6.52807231673231,22.6726645474823,0.000528155170335855,0.0011348166085127
maker-scaffold10-size128359-augustus-gene-0.23,-2.11988963547681,0.229765195421578,22.3510493513681,0.000528836878977515,0.00113601996224799
augustus_masked-scaffold438-size69364-abinit-gene-0.2,0.749358257588018,5.33022145620058,22.3423443180223,0.000529655796422485,0.00113751743951085
maker-scaffold803-size150050-augustus-gene-0.27,-0.84158592213483,5.20807207898224,22.3220926600657,0.000531566717195845,0.00114135893427795
maker-scaffold188-size140497-augustus-gene-0.27,-0.574733644498399,4.71568481044502,22.3178969326023,0.000531963631960257,0.00114191577043549
augustus_masked-scaffold367-size59349-abinit-gene-0.4,0.826086296196555,5.56524571430271,22.316766529995,0.000532070627239754,0.00114191577043549
augustus_masked-scaffold1313-size21982-abinit-gene-0.0,-1.56941334381458,0.583450929379545,22.3002283952971,0.000533638892461706,0.00114501837725354
maker-scaffold39-size136389-snap-gene-0.33,-1.70774325275215,2.35712910460951,22.2978762992006,0.000533862375581438,0.00114523474917975
augustus_masked-scaffold219-size92860-abinit-gene-0.1,-1.71000894098001,2.42186955638051,22.2912323450271,0.00053449424088013,0.00114632687674292
snap_masked-scaffold1201-size25508-abinit-gene-0.7,-1.11111544606992,3.75503905746019,22.2558738028989,0.000537871775877634,0.00115330577339732
maker-scaffold625-size40917-augustus-gene-0.29,0.774832589191648,3.98559801970928,22.2504481546505,0.000538392261166881,0.00115415678025168
augustus_masked-scaffold320-size35230-abinit-gene-0.2,1.08118125060546,4.37240478228489,22.2429949179977,0.00053910821821007,0.00115542633501162
maker-scaffold35-size133594-snap-gene-0.32,-0.658558417872122,8.20664736286543,22.2125812233365,0.000542041361986954,0.00116144613084768
maker-scaffold428-size133822-augustus-gene-1.25,-1.72409288108945,2.58838306122745,22.2015409329546,0.000543110735639522,0.0011632206429565
snap_masked-scaffold396-size90325-abinit-gene-0.8,-1.99232519875478,0.607045705113948,22.2014592649057,0.000543118655310595,0.0011632206429565
augustus_masked-scaffold1439-size14919-abinit-gene-0.2,1.23601827442621,4.42678624501444,22.1920103516805,0.000544035869268521,0.00116491789663597
maker-scaffold8700-size1342-snap-gene-0.1,1.16063729451894,3.31862917428925,22.1889990493972,0.000544328560863704,0.00116527741892372
maker-scaffold3525-size5389-snap-gene-0.3,-0.997562152319973,5.90020600965716,22.1934284372005,0.000545382185691951,0.00116726537932419
maker-scaffold98-size268873-augustus-gene-2.31,-1.44492280591108,2.77131701735743,22.176740834481,0.000545521940059446,0.0011672969469008
maker-scaffold2634-size7971-augustus-gene-0.5,-1.34008089769041,7.39259046160667,22.4722474017278,0.000546916877458812,0.00117001370027729
maker-scaffold316-size68046-augustus-gene-0.12,0.578533576426013,7.40587011059508,22.1539697046713,0.0005477469482816,0.00117152107261878
maker-scaffold421-size227517-augustus-gene-2.14,-0.992264853687972,4.11031412479495,22.1426204001587,0.000548859885964373,0.00117363261166369
maker-scaffold393-size148640-augustus-gene-1.30,0.914336141983626,4.29939537563288,22.1378688552399,0.000549326620960451,0.00117436171852763
maker-scaffold1682-size33630-augustus-gene-0.6,-2.11008745791907,1.59545220990468,22.1242702793331,0.000550664959234587,0.00117695339650551
maker-scaffold2569-size16037-augustus-gene-0.10,0.842528006325372,4.15835914760391,22.112076016232,0.00055186834423569,0.00117920195711979
maker-scaffold10-size128359-augustus-gene-1.15,-0.500185347082875,7.79344817403957,22.1110517859818,0.000551969560352389,0.00117920195711979
maker-scaffold2748-size18419-augustus-gene-0.9,-1.36333929204286,4.7244756305553,22.2061099401921,0.000555217636697209,0.00118586969155502
snap_masked-scaffold177-size153351-abinit-gene-0.34,0.573091958305749,6.98320894342037,22.0667221149664,0.000556371244602313,0.00118806189848991
maker-scaffold1210-size16892-augustus-gene-0.8,-1.17224811572604,4.30479143873691,22.0560122946498,0.000557440839941181,0.0011900737456266
maker-scaffold1444-size16934-augustus-gene-0.6,0.539409647102449,6.42130405185954,22.0417608126414,0.000558867887913562,0.00119284761996271
augustus_masked-scaffold257-size144893-abinit-gene-1.2,0.661331325219143,4.35797722738099,22.0196137129859,0.00056109406899707,0.00119732550646587
maker-scaffold464-size43450-augustus-gene-0.24,-0.459813904418261,7.59260280554773,22.0051544776371,0.000562553098169165,0.00120016468601866
maker-scaffold1255-size68644-snap-gene-0.13,-0.871230149651042,4.9952564269558,22.0006343480036,0.000563010121456046,0.00120086535270821
maker-scaffold129-size187042-augustus-gene-1.45,-2.06647015448365,1.78317180726388,21.9992187628751,0.00056315333867356,0.00120089652352905
maker-scaffold2378-size64464-augustus-gene-0.11,-1.56510403620629,8.65684689228116,22.2940214952472,0.000564263223996843,0.00120298858120606
maker-scaffold1277-size47739-augustus-gene-0.20,1.02120466764203,5.01324735405678,21.9811373806164,0.000564986430346538,0.0012042554865501
maker-scaffold416-size36356-augustus-gene-0.26,0.50385824145329,6.93215466436358,21.9789336570644,0.000565210322450314,0.00120445777979028
maker-scaffold1009-size88659-augustus-gene-0.9,-2.44983831852244,1.64709948448179,21.9700453455463,0.000566114407589042,0.00120592896985142
maker-scaffold669-size102525-snap-gene-0.80,-1.5250664411604,10.1814022116685,22.2749350750691,0.000566158985203322,0.00120592896985142
maker-scaffold262-size57309-augustus-gene-0.25,0.965418774174568,5.98977427782891,21.9682382187993,0.000566298429207348,0.00120595090808169
maker-scaffold66-size131750-augustus-gene-1.21,0.842783115752913,4.71386897073599,21.9492327706947,0.000568238032371913,0.0012098054597102
maker-scaffold701-size66642-augustus-gene-0.29,-0.846033569957832,5.7158649769704,21.9327419336766,0.000569927327491925,0.00121312545797119
maker-scaffold885-size65980-snap-gene-0.39,-1.04865198328273,6.31324404666581,22.0785034253496,0.000570746916764549,0.00121459314237634
augustus_masked-scaffold2682-size10134-abinit-gene-0.0,0.67890985294048,4.34771223627004,21.9215217443947,0.000571080075962173,0.00121502523338683
augustus_masked-scaffold5432-size5520-abinit-gene-0.1,-1.10700949987907,4.1582539403541,21.9147684064378,0.000571775224949776,0.00121622711858337
augustus_masked-scaffold18-size225254-abinit-gene-1.5,-1.52911728318108,5.24624451954011,22.2060044606642,0.000573068248663198,0.00121869991027487
maker-scaffold2086-size18181-augustus-gene-0.7,-2.4067724785018,1.28292215691216,21.8938393420775,0.000573935857268725,0.00122019527281449
maker-scaffold3973-size4555-snap-gene-0.3,-0.641019791106536,5.13979557372202,21.8929029392362,0.00057403275149647,0.00122019527281449
maker-scaffold148-size60264-augustus-gene-0.21,0.578371545982502,5.87406419393994,21.875776714658,0.00057580827807329,0.00122369087406654
maker-scaffold142-size401332-augustus-gene-2.41,0.554696336712265,5.68251670901753,21.8481681723676,0.00057868412859663,0.00122952272874524
maker-scaffold1594-size28686-snap-gene-0.27,-1.7187901393348,4.42234470701681,22.1491133928367,0.000578845586356011,0.00122958600668618
maker-scaffold641-size81484-snap-gene-0.20,-1.93380283978807,2.0922307235956,21.8353794690315,0.000580021978686226,0.00123180469342096
maker-scaffold2343-size21159-augustus-gene-0.9,-1.56301739598131,4.98248699207794,22.1216616949049,0.000581657841038926,0.00123499793533913
maker-scaffold340-size106888-snap-gene-0.9,-2.07125881910842,1.91675371445061,21.792081087604,0.000584578534741559,0.00124091710784648
snap_masked-scaffold625-size40917-abinit-gene-0.13,0.447019108777245,7.6341826933515,21.7791843886191,0.000585943846416097,0.00124284902476532
maker-scaffold1312-size64442-snap-gene-0.16,-1.02325513786168,6.03377527633312,21.8637948766434,0.000585965380536625,0.00124284902476532
maker-scaffold2484-size39554-snap-gene-0.24,-1.50691957859878,1.81589137705625,21.7786876168074,0.000585996512086279,0.00124284902476532
maker-scaffold142-size401332-augustus-gene-2.46,0.687312698785483,6.05290195353582,21.778456491446,0.000586021016924578,0.00124284902476532
augustus_masked-scaffold3941-size8906-abinit-gene-0.0,-0.614305212041718,5.46275634491533,21.7329281804409,0.000590871653595521,0.00125285183952656
maker-scaffold1030-size37077-augustus-gene-0.18,-1.32663014717179,5.86718372112977,22.025240192828,0.000591663900818968,0.00125424687987458
augustus_masked-scaffold900-size54276-abinit-gene-0.2,0.815158927049192,4.96743288954271,21.7198068890823,0.000592278348525271,0.00125526446176327
augustus_masked-scaffold51-size162202-abinit-gene-1.10,6.24550649391459,8.01114044530622,22.0157547509598,0.000592659149302816,0.00125578650696385
snap_masked-scaffold17107-size694-abinit-gene-0.1,-1.50706301162241,3.96797832864523,21.6994903964759,0.00059446418310543,0.00125932544052598
augustus_masked-scaffold11701-size975-abinit-gene-0.0,0.847044754347163,3.48403896617537,21.6872350793453,0.000595787301258452,0.00126184210005703
maker-scaffold552-size99604-snap-gene-0.35,1.00940769120753,4.96671442547381,21.685590570398,0.000595965109950759,0.00126193247091161
augustus_masked-scaffold115-size186799-abinit-gene-1.0,-2.29318133158189,0.77547700420263,21.6819816392893,0.000596355535595993,0.00126247290668678
maker-scaffold143-size91301-augustus-gene-0.48,-2.26502641669822,3.24271843199907,21.8512715947851,0.00059850114436806,0.00126672794336105
maker-scaffold1365-size77360-augustus-gene-0.31,0.711794338778556,6.7139674030647,21.6573882219165,0.000599024138633633,0.00126754756550212
augustus_masked-scaffold1979-size11015-abinit-gene-0.2,0.884984551831206,4.91703344411917,21.6548633182211,0.000599298905612642,0.00126784168115334
maker-scaffold1786-size15651-augustus-gene-0.9,0.710098517128452,5.47089953225159,21.6487246808657,0.00059996754636148,0.0012689687311265
augustus_masked-scaffold1433-size14956-abinit-gene-0.3,1.2559325781122,3.68683885432637,21.6463986327369,0.000600221135989561,0.00126921761047793
augustus_masked-scaffold513-size69722-abinit-gene-0.3,0.976198742966001,4.55802320339909,21.6313234819671,0.000601867707492084,0.00127220349142225
maker-scaffold87-size92257-snap-gene-0.43,-1.97074894301961,5.63733524932519,21.9285154019549,0.000601905657004016,0.00127220349142225
snap_masked-scaffold1317-size67552-abinit-gene-0.14,1.039859330954,4.8539964600734,21.6267039116562,0.000602373337383191,0.00127290387519444
augustus_masked-scaffold94-size166406-abinit-gene-0.5,0.430761755515599,7.44097330424634,21.6156839957679,0.000603581524741314,0.00127516838869556
augustus_masked-scaffold2556-size16405-abinit-gene-0.0,-1.46247035582592,7.42032005405726,21.9011428635194,0.000604841806669245,0.0012775419114855
maker-scaffold366-size139030-snap-gene-1.33,0.764852824429012,8.18419598800306,21.601850472467,0.000605102215796333,0.00127780291522075
augustus_masked-scaffold65-size225172-abinit-gene-0.11,0.909066263054913,5.1270054418768,21.596749358049,0.000605664105582211,0.00127870029797121
maker-scaffold36-size68424-snap-gene-0.31,-1.65981203797493,6.92842994756042,21.8904740523161,0.000605990774707785,0.00127910078079143
maker-scaffold173-size77211-augustus-gene-0.18,-0.508131493302112,7.51654304439928,21.5920500801402,0.000606182274990494,0.00127921583816073
snap_masked-scaffold2975-size15789-abinit-gene-0.4,1.14241141592238,3.25880593891384,21.5596938603914,0.000609764218849019,0.00128648402069863
augustus_masked-scaffold395-size88303-abinit-gene-0.9,-0.657232063352212,7.85230555792716,21.5519317231074,0.000610627205398686,0.00128801374384751
snap_masked-scaffold1928-size16641-abinit-gene-0.2,0.75107931375765,5.95333156847276,21.5469184177249,0.000611185341651441,0.00128889989167596
maker-scaffold180-size179317-augustus-gene-0.25,0.728521548427673,4.25222487188652,21.533061637534,0.000612731148631069,0.00129186802120499
maker-scaffold1566-size43004-snap-gene-0.1,0.918686004972114,4.78423260511344,21.5239691089027,0.000613747968656627,0.00129366328948073
maker-scaffold78-size155304-augustus-gene-0.50,0.555764298750072,7.77529688552496,21.5229709217558,0.000613859716822565,0.00129366328948073
augustus_masked-scaffold855-size58795-abinit-gene-0.5,-0.525864608895591,5.37648009566948,21.4981434958501,0.000616646875095706,0.0012992437995586
augustus_masked-scaffold3949-size13792-abinit-gene-0.1,-1.15801877464351,7.56668773816333,21.7902632638597,0.000616909252931262,0.00129943281882649
maker-scaffold625-size40917-snap-gene-0.42,0.621535595011751,6.47502766853531,21.4948750703922,0.000617014898123436,0.00129943281882649
maker-scaffold483-size101825-augustus-gene-0.18,1.07308546068036,3.37634111032813,21.463132555996,0.000620602533152366,0.00130669367634201
augustus_masked-scaffold887-size45528-abinit-gene-0.7,-0.787112281111294,4.32088168547157,21.4618491458748,0.000620748102334181,0.00130670554093701
augustus_masked-scaffold416-size36356-abinit-gene-0.4,0.952109912268466,3.95676044381125,21.4566602780568,0.000621337051920355,0.00130765052757094
maker-scaffold209-size117310-snap-gene-1.10,-1.34946137680419,4.17825347001246,21.4426033070972,0.000622935852022465,0.00131071991576967
snap_masked-scaffold49-size180569-abinit-gene-1.5,0.445876339748565,8.31944014666586,21.3926514799818,0.000628656436753887,0.00132245861824911
snap_masked-scaffold60-size148781-abinit-gene-0.19,-1.79588475648059,4.23686019688169,21.6830983523856,0.000628842650289684,0.00132255240279393
augustus_masked-scaffold349-size136186-abinit-gene-0.5,-1.64634246399261,3.3300904706272,21.3864042548425,0.000629376211584185,0.00132337650614121
augustus_masked-scaffold575-size40633-abinit-gene-0.1,1.12170155692812,3.58637962052801,21.3820407023487,0.000629879532704071,0.00132413666735493
maker-scaffold120-size66365-snap-gene-0.18,-1.1100954539555,5.22980563765719,21.388598970338,0.00063095349841641,0.00132592826729945
maker-scaffold431-size121241-augustus-gene-1.6,0.594837706072411,7.30129935211302,21.3722051398103,0.000631015765675602,0.00132592826729945
maker-scaffold1165-size33230-snap-gene-0.19,-1.585316957021,4.37053386518702,21.5500373087706,0.000633021269566808,0.00132984310803484
maker-scaffold158-size227332-augustus-gene-1.27,-1.42462495758471,3.45470559983187,21.3510149403758,0.0006334719057323,0.00133049047587229
maker-scaffold276-size76501-snap-gene-0.32,-1.33352456552286,7.82815485006909,21.63914261824,0.000633815822682599,0.00133091345900835
snap_masked-scaffold13-size125346-abinit-gene-0.34,0.783108669153234,4.98939321786979,21.3356006639741,0.000635265615428087,0.0013336578949792
maker-scaffold156-size116054-augustus-gene-0.48,-0.644016871261442,9.63263644329777,21.3257323586636,0.000636417088844602,0.00133577495518788
snap_masked-scaffold870-size118458-abinit-gene-0.14,1.00937441372628,4.33738069652172,21.3232725174145,0.000636704494353942,0.00133607788051171
maker-scaffold35-size133594-augustus-gene-1.17,-0.661617972813196,4.66275819602809,21.3158355200596,0.000637574353188748,0.00133760263088666
augustus_masked-scaffold386-size99631-abinit-gene-0.0,0.718704434401057,3.96272301359816,21.2852867708725,0.000641162114603158,0.0013448274542148
augustus_masked-scaffold1225-size45558-abinit-gene-0.0,0.60189209394993,6.73130816139911,21.2563973981304,0.000644576815207565,0.00135168612180738
maker-scaffold870-size118458-augustus-gene-0.27,-1.55502410197444,4.51320610341983,21.5040204556801,0.000645143950421303,0.00135246521990057
maker-scaffold83-size136938-augustus-gene-0.32,-0.577393167937909,6.49091314045428,21.2508242419042,0.000645238011850186,0.00135246521990057
maker-scaffold1325-size50434-snap-gene-0.24,-0.542769033038644,8.43106194730163,21.2459257330418,0.000645819826197487,0.00135338095534832
maker-scaffold235-size190281-snap-gene-0.17,1.31357514556925,3.06022752291011,21.2420128232276,0.000646285019733171,0.00135405194396867
maker-scaffold1985-size27835-augustus-gene-0.5,0.555347163177301,6.20445072591152,21.2394632813791,0.000646588338399326,0.00135438355854036
maker-scaffold493-size60886-augustus-gene-0.18,-1.03513090495511,3.79006728746609,21.2282744756698,0.000647921446729627,0.00135687160115749
augustus_masked-scaffold2421-size18636-abinit-gene-0.1,0.443334300196753,7.479770761991,21.1948001559889,0.000651929108044541,0.00136495829841254
maker-scaffold130-size166479-augustus-gene-1.28,-2.52754900870852,2.93991451971849,21.3814316596701,0.000652649386247037,0.00136589610503752
maker-scaffold71-size201782-augustus-gene-1.53,0.480240817248328,5.81287738733175,21.1886418488529,0.000652669567431723,0.00136589610503752
maker-scaffold1143-size29169-augustus-gene-0.17,-0.589004231848743,5.94942550996329,21.1757675335085,0.000654220734673272,0.00136883558601367
augustus_masked-scaffold251-size145253-abinit-gene-0.5,-2.29931391286815,0.853703755859557,21.1645145206662,0.000655580104242228,0.00137137253884721
augustus_masked-scaffold177-size153351-abinit-gene-0.4,0.937429790252097,4.04463518944653,21.1630952807444,0.000655751784500197,0.00137142444874868
maker-scaffold3105-size25770-augustus-gene-0.11,-1.24071178765817,4.77828450295838,21.1747546363639,0.000657493278215583,0.00137475867263258
maker-scaffold54-size515352-snap-gene-2.41,-2.87693072242363,3.45859761660448,21.425168492201,0.000658696478262484,0.0013769661325308
augustus_masked-scaffold351-size40743-abinit-gene-0.2,1.20626715853459,3.57928281434128,21.1227290978776,0.000660656905152095,0.00138075518807302
snap_masked-scaffold217-size75190-abinit-gene-0.10,0.662840969069132,6.35065969020829,21.1134568001233,0.000661789709598385,0.00138281322627651
maker-scaffold2467-size18030-augustus-gene-0.9,0.628772491965607,4.78806048649071,21.1085676865162,0.000662387934839439,0.00138375358736704
maker-scaffold2-size192349-augustus-gene-1.59,-0.775150365562042,5.3237617590519,21.0770725217676,0.000666256893250414,0.00139152468556752
augustus_masked-scaffold212-size112983-abinit-gene-1.0,-0.481627091527017,7.58322535902867,21.061796984151,0.000668142935901838,0.00139515177447481
maker-scaffold446-size112167-augustus-gene-0.19,-1.24693869805687,6.38897772175644,21.3445482847837,0.000668367953238808,0.00139530962381936
maker-scaffold48-size84217-augustus-gene-0.32,-1.00897301113577,5.21232896017181,21.0440038610336,0.000670347728300725,0.00139912988083866
maker-scaffold854-size78365-augustus-gene-0.16,0.811415122868797,3.89295178862743,21.0421648310216,0.000670576093971258,0.00139929375765444
augustus_masked-scaffold655-size37790-abinit-gene-0.1,-0.789410883971376,4.74801870871184,21.034842455855,0.00067148627256654,0.00140087998508185
maker-scaffold137-size142473-augustus-gene-0.45,0.725020287907309,5.26181833633721,21.0187239392852,0.000673494935463442,0.00140475669139103
maker-scaffold923-size81153-snap-gene-0.19,-1.58328866088427,4.13853441926571,21.1131642179197,0.000676110929514689,0.00140989813751857
maker-scaffold817-size37988-augustus-gene-0.14,1.20368344933332,2.93158722007011,20.9942553513669,0.000676557668936314,0.00141051473822891
augustus_masked-scaffold162-size90734-abinit-gene-0.13,1.09218259675252,4.35237532578073,20.991256331808,0.000676934179994397,0.00141098468142582
maker-scaffold812-size105628-snap-gene-0.61,-2.09930988806174,5.40011314189289,21.2682385079864,0.000677676704309724,0.00141221715350239
maker-scaffold9-size221126-snap-gene-1.39,-1.21234861873109,3.12919051570447,20.9751806088473,0.000678956600351817,0.00141456865999225
augustus_masked-scaffold536-size42830-abinit-gene-0.2,-2.71529530041985,1.37799891345517,20.9733463309255,0.000679187813855842,0.0014147347324974
maker-scaffold94-size166406-snap-gene-0.57,-1.69746010716114,6.08748636792787,21.2444024835445,0.000680615603331685,0.00141739261907031
maker-scaffold391-size49126-augustus-gene-0.18,-0.610993976653821,5.0651901074277,20.9492866045148,0.000682229153301237,0.00142039877061742
maker-scaffold1073-size36125-snap-gene-0.29,-1.06385820868403,4.05080410682363,20.9480449852471,0.000682386537133087,0.00142039877061742
maker-scaffold224-size68174-augustus-gene-0.20,0.514983116445324,7.56508175867611,20.9470282173096,0.000682515451248702,0.00142039877061742
augustus_masked-scaffold919-size40503-abinit-gene-0.0,-1.06807379183994,4.04767862722674,20.9359374983066,0.000683923481367587,0.0014230119137724
maker-scaffold26-size169467-augustus-gene-0.24,-2.06319752957031,1.19996121786126,20.9192350018173,0.000686050399069508,0.00142711931978415
maker-scaffold859-size67324-augustus-gene-0.21,-1.67631739009315,3.39498627978503,20.9085569653571,0.000687414223484799,0.00142963786612496
maker-scaffold905-size57866-augustus-gene-0.13,-0.945352991777844,3.9427057537096,20.9031443848562,0.000688106746744836,0.00143075947475023
maker-scaffold319-size51142-snap-gene-0.33,-0.717534911514926,5.81004055963276,20.898698692199,0.000688676172362036,0.00143162468778199
maker-scaffold859-size67324-augustus-gene-0.22,0.845471419499703,4.90572185595134,20.8959505736312,0.00068902844123571,0.00143203818924083
maker-scaffold1236-size68049-augustus-gene-0.22,-0.935615628330546,10.2713708675362,20.9064902263608,0.000689634795715258,0.00143297946648622
augustus_masked-scaffold1363-size21962-abinit-gene-0.2,-0.702798812740917,7.09094364396421,20.8679658331466,0.000692627750587429,0.00143887829476872
maker-scaffold45-size278787-augustus-gene-0.38,0.95626063184522,4.03803517349131,20.8632481759707,0.000693236692811563,0.00143982300655569
maker-scaffold1174-size26602-augustus-gene-0.8,0.896847340261477,6.80552729246999,20.8562712810944,0.00069610833064489,0.00144546577530842
maker-scaffold127-size85436-augustus-gene-0.31,-0.772913599059644,6.15343398104815,20.8367689060269,0.00069666625172799,0.00144630268088839
maker-scaffold142-size401332-snap-gene-0.38,0.689605664815083,4.66075421674122,20.8327635197018,0.000697186756552631,0.00144706155427617
augustus_masked-scaffold64-size80207-abinit-gene-0.5,-0.513458870184635,8.04033607743321,20.8230491031841,0.00069845105443359,0.00144936354362242
maker-scaffold96-size184382-augustus-gene-1.37,0.517705742054379,8.39661658578748,20.8087466115969,0.000700317376784886,0.00145291350020379
maker-scaffold4705-size6620-augustus-gene-0.4,-0.954037053760667,7.42575239408561,20.9064521421711,0.00070048778407916,0.00145294423094873
augustus_masked-scaffold1108-size56757-abinit-gene-0.8,-1.73820660795429,6.6281972515219,21.0644415851833,0.000703295160239706,0.00145844330586684
augustus_masked-scaffold1070-size36888-abinit-gene-0.1,-1.67038338938089,2.64115290848461,20.7774245435532,0.000704425061801648,0.00146046208417047
maker-scaffold1752-size19262-snap-gene-0.7,0.724496179903831,7.81201767283436,20.7463325761314,0.00070853057445139,0.00146864783667638
maker-scaffold1435-size56412-augustus-gene-0.8,-1.03949606912984,3.84701247929722,20.7381000231164,0.000709622334593747,0.0014705844119921
maker-scaffold1570-size33836-augustus-gene-0.15,-0.704283893418275,5.37101083944699,20.7368513449225,0.000709788100520114,0.00147060157147922
augustus_masked-scaffold74-size76869-abinit-gene-0.3,0.597243038156084,6.36764968887197,20.7341192747076,0.000710150949945489,0.00147102696774423
augustus_masked-scaffold2172-size24837-abinit-gene-0.1,-1.12044442428401,7.54066583281581,21.0046879245019,0.000711021584891114,0.00147250378348042
maker-scaffold1288-size49607-augustus-gene-0.9,-0.644626929520301,5.74451506628781,20.7232157443677,0.000711601231085284,0.00147337744919609
augustus_masked-scaffold442-size36621-abinit-gene-0.0,-0.811079257953596,4.99126902939361,20.7045514124626,0.000714091857099589,0.00147820655322455
augustus_masked-scaffold4517-size3701-abinit-gene-0.0,0.535312286009013,6.30908512079808,20.7033369488469,0.000714254273206585,0.00147821507163189
maker-scaffold103-size49482-snap-gene-0.23,1.23154181127366,4.02229981303521,20.6956309132985,0.000715285849975747,0.00148002199580623
maker-scaffold147-size255492-snap-gene-1.45,-1.54603007365101,3.95377919087235,20.6878411694211,0.00071834707359837,0.00148602679957057
augustus_masked-scaffold421-size227517-abinit-gene-1.6,-1.02209651583201,5.38112925912788,20.6714610952033,0.000718532734475766,0.00148608165548941
snap_masked-scaffold286-size38113-abinit-gene-0.7,0.499048614594792,5.25254066706038,20.6624432463093,0.000719748589486237,0.00148826668038585
maker-scaffold1330-size61903-augustus-gene-0.17,-0.552613821676427,6.03270779150614,20.6600250846532,0.000720075035043825,0.00148861206049131
maker-scaffold1513-size34001-augustus-gene-0.9,-1.14418450437816,3.48039725287822,20.6445259556056,0.000722171509940972,0.00149261566175936
maker-scaffold182-size90750-snap-gene-0.52,0.536686161951534,6.42693280973337,20.6303785268184,0.00072409140695577,0.00149625261300132
maker-scaffold1239-size56360-augustus-gene-0.12,-2.09120588789838,1.16812327416571,20.6198618959566,0.000725522464970019,0.001498295314713
augustus_masked-scaffold2969-size9860-abinit-gene-0.0,0.988052697694208,3.58725219022564,20.6189678236887,0.000725644279568312,0.001498295314713
augustus_masked-scaffold1633-size15506-abinit-gene-0.3,-1.78253399489999,1.78406031213723,20.6178924876952,0.000725790822602473,0.001498295314713
maker-scaffold1816-size40619-augustus-gene-0.3,-1.16187995995665,4.48061578492929,20.6174869763998,0.000725846093287519,0.001498295314713
maker-scaffold1193-size44255-snap-gene-0.11,-1.42547524528554,5.68984633746106,20.8918812028628,0.000725882202159093,0.001498295314713
augustus_masked-scaffold1077-size98301-abinit-gene-0.0,1.6352823526025,2.47910935348681,20.6115449396946,0.000726656552506948,0.00149956218504086
maker-scaffold491-size41680-augustus-gene-0.25,-0.567689003956127,7.44734953178234,20.599459541624,0.000728308210808241,0.0015026385489455
maker-scaffold2534-size28521-augustus-gene-0.16,-0.585645880556876,5.93899673770713,20.5974447527153,0.00072858399162859,0.00150287548350514
maker-scaffold71-size201782-snap-gene-1.67,0.769853030515794,5.26336154183452,20.5853678268266,0.000730239632771073,0.00150595797058663
augustus_masked-scaffold1813-size37814-abinit-gene-0.0,0.694293913461028,4.71047516888256,20.5768890640554,0.000731404636609928,0.00150802748877534
augustus_masked-scaffold1343-size47091-abinit-gene-0.0,-1.04725210497043,8.01442771900796,20.7590304464783,0.000731580788788712,0.00150805770545452
maker-scaffold131-size95508-snap-gene-0.25,0.556628633971191,9.36643837700803,20.5646555728163,0.000733089397783941,0.00151083398731107
augustus_masked-scaffold132-size58653-abinit-gene-0.4,-1.39589548439252,6.38194539558583,20.8359915465853,0.000733380178853453,0.00151099566070455
augustus_masked-scaffold156-size116054-abinit-gene-0.2,-0.954032875784836,3.92062915905483,20.5617409129445,0.000733491468191661,0.00151099566070455
maker-scaffold668-size56010-snap-gene-0.13,0.655400350017437,7.04444167580046,20.5547978443577,0.000734450291442455,0.00151263714633649
maker-scaffold208-size62312-snap-gene-0.13,1.64665586906819,2.99975937476698,20.5534752103454,0.000734633111259531,0.00151268004254498
maker-scaffold186-size142235-snap-gene-0.14,0.669411723337066,5.73016833080206,20.5503328427037,0.000735067676321337,0.00151324117316769
maker-scaffold2029-size32202-snap-gene-0.13,-1.11335379199791,5.36981263911122,20.6450716873973,0.000735375294833325,0.00151354077653815
maker-scaffold985-size58369-augustus-gene-0.11,-1.69629542650081,1.26528244915342,20.5456844681883,0.000735711064026273,0.00151367248842664
maker-scaffold509-size67515-augustus-gene-0.7,0.813918184707259,4.59334357903705,20.5453059436498,0.000735763485218303,0.00151367248842664
maker-scaffold3926-size9183-snap-gene-0.5,-1.01623739826286,11.6693232340609,20.7249649175875,0.000736215712491106,0.00151426923419426
maker-scaffold445-size81293-augustus-gene-0.21,-1.46297564040658,3.54080731616803,20.5159931062738,0.000739836320221933,0.00152121179849937
maker-scaffold401-size46888-augustus-gene-0.22,-1.34855813229933,5.94597791392229,20.7878132863538,0.000739916897492413,0.00152121179849937
maker-scaffold115-size186799-augustus-gene-1.26,0.813272037770146,5.38401219103076,20.4941630865298,0.000742886667396536,0.00152698122389365
augustus_masked-scaffold1902-size11498-abinit-gene-0.0,1.13515902356098,3.46773267130538,20.4903173470697,0.000743425567927214,0.00152775263056873
maker-scaffold610-size84564-snap-gene-0.12,-1.82027274465573,2.42367967830035,20.4867383716267,0.000743927499400328,0.0015284477424423
maker-scaffold353-size88051-snap-gene-0.48,-0.754164358165878,6.42600632260436,20.4852321343219,0.00074413885979279,0.00152854568252201
maker-scaffold131-size95508-snap-gene-0.23,-0.731143003472795,6.04691822220452,20.4749779921922,0.000745579631553744,0.00153116837463137
