"genes","KL_Temp6_SexF_Rep1","KL_Temp6_SexF_Rep2","KL_Temp6_SexF_Rep3","KL_Temp19_SexF_Rep1","KL_Temp19_SexF_Rep2","KL_Temp19_SexF_Rep3","KL_Temp6_SexM_Rep1","KL_Temp6_SexM_Rep2","KL_Temp6_SexM_Rep3","KL_Temp19_SexM_Rep1","KL_Temp19_SexM_Rep2","KL_Temp19_SexM_Rep3","KL_Temp6_SexF_meanlogcpm","KL_Temp19_SexF_meanlogcpm","KL_Temp6_SexM_meanlogcpm","KL_Temp19_SexM_meanlogcpm"
"maker-scaffold588-size51467-augustus-gene-0.20",5.98397893959726,6.01998468016646,6.03517058657506,5.59422595180697,5.83367508001475,5.89242704246563,5.30716568070671,5.02679654649381,4.89438947801877,4.98544625346425,5.15407412915996,5.05741627736011,6.01304473544626,5.77344269142912,5.0761172350731,5.06564555332811
"maker-scaffold588-size51467-augustus-gene-0.23",2.98906657060614,2.9003339651882,2.81109409238512,3.4332922202449,3.36601192945113,3.63618598996194,2.19374603713917,1.96630404025957,2.30406888273602,3.08696291280075,3.05116774562334,3.05946418525782,2.90016487605982,3.47849671321932,2.15470632004492,3.06586494789397
"maker-scaffold588-size51467-augustus-gene-0.24",5.17359293367318,4.86069208103219,5.00772629462935,5.7331466228701,4.77060042340728,5.53846704073549,3.87786677463424,3.67975975559608,3.70771651703601,3.35424626243224,3.50216516367836,3.75662648947695,5.01400376977824,5.34740469567096,3.75511434908878,3.53767930519585
"maker-scaffold588-size51467-snap-gene-0.28",5.24190563764323,5.4691358905641,5.48762937515863,5.14143835694458,5.10579448840423,5.58350795373482,3.48097837370365,3.83720626748689,3.21371072199567,3.56352283290192,3.73116836760517,3.16535798467442,5.39955696778866,5.27691359969454,3.51063178772874,3.48668306172717
"maker-scaffold588-size51467-snap-gene-0.31",0.639573302640708,0.968584552062844,1.89905102737633,0.998012994461118,1.86848319606361,1.00606199549641,1.77196969765977,1.56733275313331,1.62893953803804,1.34689132370671,1.06139270463821,0.538740072446457,1.16906962735996,1.29085272867371,1.65608066294371,0.982341366930458
"maker-scaffold5880-size2336-augustus-gene-0.2",5.96842043522644,6.88023457479951,6.44885897487176,7.84710918350089,8.64830825103926,7.12668562369299,7.09783121001264,6.92978471658122,7.09237599648426,9.1204390585228,8.42732776159637,8.35610240106112,6.43250466163257,7.87403435274438,7.03999730769271,8.63462307372676
"maker-scaffold5888-size2333-augustus-gene-0.2",0.785612118119097,0.924874917699951,0.592937702305508,1.03505774565702,2.12827518295056,-0.485506036552192,1.59416508180326,1.52680393821445,0.922056911783725,0.56494950651315,0.998807037130549,0.3994826594987,0.767808246041519,0.892608964018462,1.34767531060048,0.654413067714133
"maker-scaffold589-size50722-augustus-gene-0.21",0.104456730700779,0.894981670520138,0.909613446053344,0.940598877462534,2.82801411859955,0.752643846646659,3.12646687793411,3.00960942069759,2.64755512704535,3.39130237763766,3.38877509715132,3.37504963913052,0.636350615758087,1.50708561423625,2.92787714189235,3.3850423713065
"maker-scaffold589-size50722-augustus-gene-0.22",4.08033964904351,4.06790267878361,4.57343853837135,4.52583879255629,5.03262424582883,4.19325570629702,5.08953042497334,4.08063570879586,5.71257340286745,5.64303199279218,5.23775461349784,5.02224371597691,4.24056028873283,4.58390624822738,4.96091317887888,5.30101010742231
"maker-scaffold589-size50722-augustus-gene-0.23",5.28217594424103,5.33014337317435,5.40550734939761,4.87007635078344,5.14192578599019,4.86186835418244,4.63551436711212,4.38268875034305,4.66688830103463,4.40160327968572,4.38538385102277,4.20387445204901,5.33927555560433,4.95795683031869,4.5616971394966,4.3302871942525
"maker-scaffold589-size50722-augustus-gene-0.24",2.64730580201503,2.45939401928269,2.2815906591857,2.51388331655437,3.46059976002176,2.00130060999158,2.82626537404125,3.16953354400576,2.53921645170385,3.40041957458028,2.82934528274027,2.96383575781648,2.46276349349447,2.65859456218924,2.84500512325029,3.06453353837901
"maker-scaffold589-size50722-augustus-gene-0.25",1.80280688162978,2.18459419829886,2.17430679472468,2.08100759787952,3.72637205363287,1.49430331293919,3.83847247841575,3.82889574680737,3.91391996410789,3.44955957687187,3.73437317982789,3.80916118994713,2.05390262488444,2.43389432148386,3.86042939644367,3.6643646488823
"maker-scaffold589-size50722-augustus-gene-0.26",6.88151257174251,7.46682312472386,7.04036940362334,6.85018070160241,6.89311460581861,6.64031110412509,7.94248251869268,7.99919809216658,8.03199148827746,7.30224100511858,7.32537350785285,7.05109891303601,7.12956836669657,6.79453547051537,7.99122403304557,7.22623780866915
"maker-scaffold589-size50722-augustus-gene-0.28",1.2737057514063,2.33132004003017,2.41717872942085,2.0451386893219,3.63044438090095,1.3491732804411,4.54226691914602,4.568861592498,4.64465032958906,4.53590864652123,4.73650776857212,5.24326388721606,2.00740150695244,2.34158545022132,4.58525961374436,4.8385601007698
"maker-scaffold589-size50722-snap-gene-0.29",8.34999768548617,8.26556644877289,8.25053590272086,8.43115495800975,8.31155114488743,8.50936080169375,7.0858653676914,7.148828825164,7.3213785717443,7.62893553553623,7.67807080338353,7.52154605958839,8.28870001232664,8.41735563486364,7.1853575881999,7.60951746616939
"maker-scaffold589-size50722-snap-gene-0.36",2.85409938607163,3.29879433641046,3.34400579321711,0.189159911044493,2.97546226580289,1.27610258482477,3.54880029342905,3.02424147308747,3.7360389536093,2.25459698405094,2.22830415100839,2.33008070109413,3.16563317189973,1.48024158722405,3.43636024004194,2.27099394538449
"maker-scaffold59-size152908-augustus-gene-0.26",6.36127903643864,6.49005571387377,6.43476354423582,5.67858757015374,5.97507680518958,5.79069871258833,5.11448214797028,5.09768765213507,5.08398442052801,4.6006253299126,4.7681240158899,4.65030628121571,6.42869943151608,5.81478769597722,5.09871807354445,4.67301854233941
"maker-scaffold59-size152908-augustus-gene-0.27",1.61661753673057,1.68807036667854,1.94873026078605,1.41823086676198,1.75174954319538,2.28817119022931,2.67473454663575,1.80619274673971,2.4045381848999,2.43401087173106,2.20076490861786,3.14370132974163,1.75113938806505,1.81938386672889,2.29515515942512,2.59282570336351
"maker-scaffold59-size152908-augustus-gene-0.28",3.85069365104782,3.72128492323606,3.76501937628028,4.30477248146291,4.30317867275194,4.20314460725635,4.52287174528293,4.37984711051561,4.4952426209762,4.7525337246923,4.48006403254385,4.7699903677834,3.77899931685472,4.27036525382373,4.46598715892491,4.66752937500652
"maker-scaffold59-size152908-augustus-gene-1.10",-0.457807002627534,0.260289368644671,0.750640362940002,0.189159911044493,1.7138447532727,-1.22886802051222,2.09213105994853,2.3146660185336,2.24616766497933,2.34236806129201,2.52331304608525,1.87114696062989,0.184374242985713,0.224712214601656,2.21765491448715,2.24560935600238
"maker-scaffold59-size152908-snap-gene-0.30",5.29609222293896,5.57249054396917,5.23745823897923,5.03230775804891,5.69585411748814,5.46639554579598,6.20646615333228,6.29143654815826,6.25427740747969,5.94202585297514,5.8266016957118,5.81138170843329,5.36868033529579,5.39818580711101,6.25072670299007,5.86000308570675
"maker-scaffold59-size152908-snap-gene-0.35",5.59385857927551,5.72310449142546,5.58182120264549,6.19413488812897,5.47358857077076,6.0101612789962,4.85444579594324,4.80960163785051,4.74909308685378,5.43583917202623,5.65795854291544,5.56990085880948,5.63292809111549,5.89262824596531,4.80438017354918,5.55456619125038
"maker-scaffold5901-size2326-snap-gene-0.3",2.34715218168637,2.00033242711648,2.68485424762482,2.06318461427098,2.64877362423142,1.86556835222701,2.17579500924458,2.81296517901163,2.97317768793208,2.80743428012517,3.04601830004802,2.95764317547748,2.34411295214256,2.19250886357647,2.65397929206276,2.93703191855023
"maker-scaffold591-size32877-snap-gene-0.13",6.27453183860995,6.2072355036383,6.37620665339466,5.75690220037016,5.4974904761719,5.94472706047437,7.30530498884394,7.44573694288653,7.53617724126968,7.60498163981329,7.50498702474316,7.27896146875656,6.28599133188097,5.73303991233881,7.42907305766672,7.46297671110434
"maker-scaffold591-size32877-snap-gene-0.14",3.75075489615061,3.77561230741643,3.86112160390112,3.84146790117481,4.12871001520374,3.72515259451795,7.88356628812659,7.83514001081096,7.96008897256273,8.28550269836392,8.06386153206094,8.28693721726535,3.79582960248939,3.89844350363217,7.89293175716676,8.21210048256341
"maker-scaffold592-size95642-augustus-gene-0.23",8.02977395573772,7.99701899611679,8.30698349030659,7.72843995349186,7.69877413932139,8.16208565268114,5.5864720771533,5.55985317240158,5.23426230432142,4.72376799909375,5.22641854320633,5.07468613637978,8.1112588140537,7.8630999151648,5.4601958512921,5.00829089289329
"maker-scaffold592-size95642-augustus-gene-0.24",0.918217371229791,1.03861396174255,0.634008711842341,0.0513065923404815,2.19857776575659,0.555012980596864,4.38123320524241,4.50769950311781,4.35390605269085,3.95866023593797,3.24787727275764,4.41746806535835,0.86361334827156,0.934965779564644,4.41427958701703,3.87466852468465
"maker-scaffold595-size55192-augustus-gene-0.12",3.36572544334743,3.22562362394016,3.51039963040411,3.88523659748803,3.51671522692044,4.06588551402643,5.40479408713028,5.72793600268054,5.59958231658245,5.74317702671165,5.58172071943261,5.8636506822982,3.36724956589723,3.82261244614497,5.57743746879776,5.72951614281415
"maker-scaffold595-size55192-snap-gene-0.18",4.45946673884025,4.66092160108902,4.54545672398737,4.08833828255336,5.1167292063918,3.6088149975969,6.51208482238493,6.60362441065454,6.42055878861238,6.18825024634071,6.01429595209729,5.62369172681919,4.55528168797222,4.27129416218069,6.51208934055062,5.94207930841906
"maker-scaffold595-size55192-snap-gene-0.19",1.52882642425833,2.72877481855393,2.3632418130222,1.73202171965242,3.909391109494,1.98828781334423,6.55394665711404,6.75439703243074,6.770406737489,6.28495458650534,6.34034908575643,6.7024290208633,2.20694768527815,2.54323354749688,6.69291680901126,6.44257756437502
"maker-scaffold595-size55192-snap-gene-0.20",4.11089395478581,4.97315279965464,4.72487956679791,3.82040219494033,5.24601848606986,3.55907958730331,4.29862576503389,4.22379234716024,4.00692883777839,4.07426117410557,4.48578020853569,4.10367934409049,4.60297544041279,4.20850008943783,4.17644898332417,4.22124024224392
"maker-scaffold595-size55192-snap-gene-0.21",2.61569422318117,3.4218196042441,3.17688544239713,3.47432983791695,4.68012362447382,2.50468400979279,4.26080935465243,4.37128845325834,4.11601767454609,4.72376799909375,4.39958441050705,4.5489142906756,3.07146642327413,3.55304582406119,4.24937182748562,4.55742223342547
"maker-scaffold596-size59921-augustus-gene-0.24",5.71813982462608,5.46723262093523,5.43122113485934,6.11308379612872,5.34620399775984,5.93670558527481,5.44281850932322,5.68253587344282,5.74341986835388,5.83513939523806,5.35378194048763,5.73649848611772,5.53886452680689,5.79866445972112,5.62292475037331,5.64180660728114
"maker-scaffold596-size59921-augustus-gene-0.25",5.49934422227976,5.64219042392309,5.64785384638202,5.69820754206899,5.45647499692007,5.66549725293756,6.79202923596382,6.71942019732595,6.70519687431046,6.58449808263163,6.87689167027492,6.92545142377361,5.59646283086162,5.60672659730887,6.73888210253341,6.79561372556005
"maker-scaffold596-size59921-augustus-gene-0.26",6.67506908070262,6.35350564459124,6.51974046795746,6.88832238065163,6.30805310592634,6.49693976746381,6.47403039592997,6.64917692514691,6.80172932265401,6.37268965062145,6.34087481756813,6.54302443117237,6.51610506441711,6.56443841801393,6.6416455479103,6.41886296645398
"maker-scaffold596-size59921-augustus-gene-0.28",3.12251206743981,3.04004949482203,3.12740768920348,3.81774722167997,3.27132386543255,3.7695623818538,1.45224698036734,1.12674752148118,1.89066688014095,1.86441097305753,1.43676589816101,1.84454584437775,3.09665641715511,3.61954448965544,1.48988712732982,1.71524090519877
"maker-scaffold596-size59921-snap-gene-0.36",4.49561513536723,4.77301938460095,4.72962427005169,4.18215058736389,4.13589429362992,4.1573743573443,3.38267927977516,3.47131562069347,3.5491513826001,3.5594586579878,3.62466412706294,3.98081557515187,4.66608626333996,4.15847307944604,3.46771542768958,3.72164612006753
"maker-scaffold597-size100097-snap-gene-0.28",0.798183598446256,1.35636187636252,1.3024944904052,1.53920515084929,1.56211138656528,0.737170167844791,2.27187115278734,1.93567184560364,2.45652688892168,3.05844783718827,1.0816654553485,1.40910277044263,1.15234665507132,1.27949556841979,2.22135662910422,1.8497386876598
"maker-scaffold5979-size2281-snap-gene-0.3",5.96354559045007,5.88012170937131,5.80390823345018,5.75690220037016,5.51136763562921,6.01738533180086,3.58325526851959,3.88608849022573,3.72194723611021,3.57564711146853,3.52084517914546,3.87963701682612,5.88252517775719,5.76188505593341,3.73043033161851,3.6587097691467
"maker-scaffold5986-size3684-augustus-gene-0.2",4.37387375401306,4.03230081444934,4.39975734947354,5.15937476662662,5.8894670835158,5.43437040169013,3.3865864958817,3.50300147106533,4.3003822221533,5.90566964695627,5.74076450995348,5.81223995903302,4.26864397264532,5.49440408394419,3.72999006303344,5.81955803864759
"maker-scaffold599-size167612-augustus-gene-0.36",6.92604507785123,6.66297955841365,6.82560509357008,7.4723468409138,6.83884265349521,7.40633274130356,3.92160979202691,3.70268211833866,4.16371275207087,4.66823577149653,4.0182430778909,3.735064998325,6.80487657661165,7.23917407857085,3.92933488747881,4.14051461590415
"maker-scaffold599-size167612-augustus-gene-0.37",3.77956941304193,3.69983266190959,3.88045064968928,2.88750093073537,3.29076518136015,3.61093899370637,2.23767007259583,2.68067549740966,2.33217075326592,1.91618223939727,2.42360024470188,2.54358139350488,3.78661757488027,3.26306836860063,2.4168387744238,2.29445462586801
"maker-scaffold599-size167612-augustus-gene-0.40",8.20485104790119,8.25024486347243,8.25455376286981,7.88422124640171,7.95595356583568,8.07485328945689,7.19488736670455,7.21250190464031,7.18421144644375,6.58149505158566,6.88664656656196,6.70981688426362,8.23654989141447,7.97167603389809,7.19720023926287,6.72598616747042
"maker-scaffold599-size167612-augustus-gene-0.41",5.15049239649607,5.06494687189222,5.22154684766927,5.48968916576004,5.12848236685912,5.57863258175739,8.08905516019458,7.98173380559469,8.12612096614594,8.3977412140345,8.32355720706325,8.3562495251878,5.14566203868585,5.39893470479218,8.0656366439784,8.35918264876185
"maker-scaffold599-size167612-augustus-gene-0.42",5.07695166849414,5.07664541237318,5.16749602997637,4.75821380895291,4.89966059947878,4.70368240151284,4.92330689388715,5.05379056516869,4.91775929962754,4.72376799909375,4.55447832772099,4.5612192932643,5.1070310369479,4.78718560331484,4.96495225289446,4.61315520669301
"maker-scaffold599-size167612-augustus-gene-0.43",6.22009768080987,6.25802505683928,6.27028786076082,5.9535355699477,5.73008047346375,6.13459414156136,5.30303702379451,5.27332802302944,5.15911947833968,4.98847242572347,5.04988692411548,5.00282770613384,6.24947019946999,5.93940339499094,5.24516150838788,5.0137290186576
"maker-scaffold599-size167612-augustus-gene-0.45",4.45153033905855,4.57280129198996,4.43939599824307,5.12327614126691,5.57618075181274,4.80734292397177,5.12035996488548,5.07853728120837,5.15911947833968,5.05349106680912,5.84524946897818,5.6207553839929,4.48790920976386,5.16893327235047,5.11933890814451,5.50649863992673
"maker-scaffold599-size167612-augustus-gene-0.46",1.19982839382691,1.32307424632728,0.55066312570098,2.18355517912747,3.12736409931527,2.68888759970602,2.57553611134454,2.80451342660038,2.91242851796687,4.17863516542378,5.25459343516384,4.80662792045423,1.02452192195172,2.66660229271625,2.7641593519706,4.74661884034728
"maker-scaffold599-size167612-augustus-gene-0.47",5.26529725664988,5.10955640693841,5.04817135980607,5.33860256402797,4.92372782484985,5.39731756861086,5.83760465252672,5.9434166516298,6.12504328866093,6.38019775187069,6.17977091806055,6.34434522623247,5.14100834113145,5.21988265249623,5.96868819760582,6.3014379653879
"maker-scaffold599-size167612-augustus-gene-1.10",6.5662726936888,6.7932711971664,6.69554085365517,6.28919759103108,6.66040595000568,6.41725721341054,8.59058816866571,8.64894168514024,8.63460259571625,8.53368565662654,8.64485568385976,8.53402433205211,6.68502824817012,6.45562025148243,8.6247108165074,8.57085522417947
"maker-scaffold599-size167612-snap-gene-0.60",5.26586307265234,6.00868820002809,5.57590516498864,5.6924219824483,6.3132116126539,5.0276518175021,6.82839179598765,6.75713698845522,6.82869234592735,6.56840919585307,6.1530773681615,6.37138400237806,5.61681881255636,5.67776180420144,6.80474037679007,6.36429018879754
"maker-scaffold599-size167612-snap-gene-0.64",3.82174003735563,3.78582935224276,3.5908295085206,4.46775100765612,3.8118383739067,4.1573743573443,4.21099946627588,4.27974207672697,4.43604847673944,4.94395921482642,4.64069641711148,4.69193600680008,3.73279963270633,4.14565457963571,4.30893000658077,4.75886387957933
"maker-scaffold599-size167612-snap-gene-0.65",3.57561813503863,3.40600985732827,3.42229189505282,4.90676579858391,4.22111558825034,3.98957975952822,0.756820918267877,1.23133978172102,1.53534572441995,1.83781156912678,0.552629992553334,1.89726645940063,3.46797329580657,4.37248704878749,1.17450214146962,1.42923600702691
"maker-scaffold599-size167612-snap-gene-0.66",3.8294159243449,4.16346674955629,4.34669764858644,3.91286596313255,4.8524692911921,4.46271705999159,5.57709968329108,5.43673954604223,5.66549093921661,5.27537173704641,5.9957202121767,5.33450488232473,4.11319344082921,4.40935077143875,5.55977672284997,5.53519894384928
"maker-scaffold599-size167612-snap-gene-0.67",5.43740507860981,5.18251836997177,5.48832945482012,5.64453386218714,5.29978206491189,5.81945397967911,8.14706895022013,8.29867743992383,8.27137816383009,8.56822762077941,8.4804241920375,8.42322681696348,5.36941763446723,5.58792330225938,8.23904151799135,8.49062620992679
"maker-scaffold6-size228697-augustus-gene-0.13",-0.370801590884593,0.260289368644671,0.0106643963275626,-0.629076088974937,0.617081006609693,-1.57012667811742,1.59416508180326,2.05448144305021,1.77258269882101,1.30866127302236,1.33910126261272,0.665730901849138,-0.0332826086374533,-0.527373920160887,1.8070764078915,1.10449781249474
"maker-scaffold6-size228697-augustus-gene-0.14",6.87874091482304,7.11795534664709,7.07387116054084,6.7638520291123,7.21884021328645,6.70437660535328,8.76609232824078,8.89144247877141,8.89215100409598,8.87366650553143,8.96094602100025,8.9491115191196,7.02352247400366,6.89568961591734,8.84989527036939,8.92790801521709
"maker-scaffold6-size228697-augustus-gene-0.15",4.41934081013823,4.53089526521738,3.69153667446192,4.34589400414162,5.32671575299046,4.17183416089122,5.33574011093247,5.2656516307558,5.05617307983117,5.50931429236508,6.02152862405396,5.76603411336356,4.21392424993918,4.6148146393411,5.21918827383981,5.7656256765942
"maker-scaffold6-size228697-augustus-gene-0.16",2.81132801812384,3.498369506,3.25794595882044,1.75440799971162,2.5976547072144,0.482624502950949,4.24583104803971,4.59114501960001,4.49109407568246,2.92581965088188,3.62120579693979,3.70210624594047,3.18921449431476,1.61156240329232,4.44269004777406,3.41637723125404
"maker-scaffold6-size228697-augustus-gene-0.17",5.15171747998969,5.26954777316796,5.54528285326175,5.60273337433272,5.38440808018308,5.5704701696877,4.52109554946316,4.98252720850863,4.57384252295614,4.76670432422956,4.70744835976464,4.54065225967308,5.3221827021398,5.5192038747345,4.69248842697598,4.67160164788909
"maker-scaffold6-size228697-augustus-gene-1.12",1.00753532608558,2.4074043649902,2.3509769714608,1.27072870986881,2.37287783047596,-0.10478686926378,3.33494819072298,2.79601186930171,2.17554150953562,2.64816162271838,2.36691042919655,2.00928312320823,1.92197222084553,1.179606557027,2.7688338565201,2.34145172504105
"maker-scaffold6-size228697-snap-gene-1.15",-0.342927991439421,0.648544556059561,0.805600932227758,0.959991902968653,2.47271636036426,0.640671924439746,2.73726935660713,3.0952551984394,2.86832889452461,3.14235598858081,3.25681966062459,2.82105276607989,0.370405832282633,1.35779339592422,2.90028448319038,3.07340947176176
"maker-scaffold60-size148781-augustus-gene-0.26",6.765269986716,6.84329006917751,6.92616976624383,6.28727968305488,6.59772212950886,6.30498099883766,6.97475568344466,6.84062686556443,7.03831680665879,6.36630597943056,6.41913554817529,6.25563849393897,6.84490994071245,6.3966609371338,6.95123311855596,6.34702667384828
"maker-scaffold60-size148781-augustus-gene-0.28",4.57538070916883,4.41850523907795,4.60476699550946,4.96191233760841,4.2983843493364,5.03637029738881,1.84193857113094,1.90437511384833,2.43076670621188,2.15037003261174,2.60961342977161,1.7616665600229,4.53288431458541,4.76555566144454,2.05902679706372,2.17388334080208
"maker-scaffold60-size148781-augustus-gene-0.29",6.15500166555029,5.92148504550416,5.95994042336505,6.705086113467,5.89159083921088,6.67853391745911,4.40839102739175,4.35401729560477,4.22993587455719,4.29564454890021,4.27086880502951,4.45312103782471,6.01214237813983,6.42507029004566,4.33078139918457,4.33987813058481
"maker-scaffold60-size148781-augustus-gene-0.34",6.56879699066851,6.62250802174639,6.67969111764889,6.86150389715238,6.58858751023017,6.97003055345982,7.80308227936163,7.92462727014856,7.98316508487788,8.01183301198321,8.01857480042454,8.02404085672092,6.62366537668793,6.80670732028079,7.90362487812935,8.01814955637622
"maker-scaffold60-size148781-snap-gene-0.38",0.553210370670717,1.42071796676884,0.654113920976798,-0.317542847518319,1.94409898934429,-0.132945426229628,2.65543302964826,2.45087230154468,2.46501240647265,2.67845891456066,2.97734717538668,2.56817731826193,0.876014086138787,0.497870238532114,2.52377257922186,2.74132780273642
"maker-scaffold60-size148781-snap-gene-0.41",5.31644505738063,5.35299950582177,5.24907114203954,5.60658386230794,5.05553597023815,5.62875829986086,5.71088864683042,5.79132782749504,5.93196969754194,5.74943416033867,5.6655332408171,5.83943782335926,5.30617190174731,5.43029271080232,5.81139539062247,5.75146840817168
"maker-scaffold60-size148781-snap-gene-0.43",6.52598017845446,6.42682728450091,6.49173454100713,6.87816451201777,6.27833270115951,6.67878705576809,5.01450373153887,5.11658714704679,5.05617307983117,4.8753208939869,4.88376174549836,5.00132328741934,6.48151400132083,6.61176142298179,5.06242131947228,4.9201353089682
"maker-scaffold60-size148781-snap-gene-0.45",1.19032193996074,1.21833898664265,1.0527947479898,1.36102667489813,1.13009562594668,1.47577565198701,14.0909774061232,14.1621204949138,14.2274273629621,14.2436145956526,14.1473204119748,14.1335096212391,1.15381855819773,1.32229931761061,14.1601750879997,14.1748148762888
"maker-scaffold600-size123458-augustus-gene-0.28",5.56748033751948,5.45063158376864,5.4593439142993,5.94321926375553,5.37000944993456,5.95354131916258,5.21348851862535,5.39653493854828,5.16824208503836,5.31929728813273,5.19303107269033,5.49918021108342,5.49248527852914,5.75559001095089,5.25942184740399,5.33716952396883
"maker-scaffold600-size123458-augustus-gene-0.30",8.18524372467327,8.08580347669332,8.05824830010543,8.00860315876952,7.76412829994399,8.0076233873823,7.41911932405867,7.47565620879217,7.31229580947278,7.1443306123453,6.99483007623818,6.99588849956194,8.10976516715734,7.9267849486986,7.40235711410787,7.04501639604847
"maker-scaffold600-size123458-augustus-gene-0.31",6.6366482396229,6.52066024596251,6.49974226434155,6.7992749732612,6.3499726254996,6.59757112251559,5.27906518559647,5.0662169829508,5.27343781025575,4.8980287395461,4.80973575008264,5.34758824814162,6.55235024997565,6.58227290709213,5.20623999293434,5.01845091259012
"maker-scaffold600-size123458-augustus-gene-0.33",2.80511297912301,2.71172786443192,2.939510223375,3.37308171088206,3.20455958521345,2.17213477325342,2.70007466277368,2.46166303362484,2.67707134533256,3.65777859605523,2.5885174659288,2.82785884827955,2.81878368897664,2.91659202311631,2.61293634724369,3.02471830342119
"maker-scaffold600-size123458-augustus-gene-0.34",6.48914092675874,6.33135530098081,6.28406164461888,7.229299790172,6.92741776959838,7.14090360107138,5.23531919395977,5.04484856177762,5.15650238886037,6.13871604543764,6.24301515248169,6.2818987775266,6.36818595745281,7.09920705361392,5.14555671486592,6.22120999181531
"maker-scaffold600-size123458-augustus-gene-0.35",3.9941838039412,4.61696199892384,4.03218524959334,2.68096714870613,2.46703091906402,1.75467156809954,4.46861093812913,4.93878843829742,5.35331310840724,4.72195095409918,5.32537251277533,5.13903590535752,4.2144436841528,2.30088987862323,4.9202374949446,5.06211979074401
"maker-scaffold600-size123458-augustus-gene-0.37",6.05967629105732,6.0178191385964,6.13287626406903,5.70181177014121,5.46719474660402,5.96271790707577,5.32254376008873,5.46382816461434,5.33953498639794,4.83554178162008,4.92080471264052,4.85906631091228,6.07012389790758,5.71057480794034,5.37530230370034,4.87180426839096
"maker-scaffold600-size123458-augustus-gene-0.39",-0.0673419754562175,0.0321272746097211,0.787512389010299,1.56476431307894,2.00028804046812,-0.0771674064327169,4.88653060309617,3.72076134047316,2.99677875322073,4.27100266471426,4.53439404994068,3.69095052192988,0.250765896054601,1.16262831570478,3.86802356559669,4.1654490788616
"maker-scaffold600-size123458-augustus-gene-1.6",4.9747540028228,5.23192987164462,4.87161458258654,3.63678289652663,5.10029589219814,3.40113283658174,5.81023011151239,5.68253587344282,5.64416562754966,5.06786812149869,5.5611125571976,5.13492555034478,5.02609948568465,4.04607054176884,5.71231053750162,5.25463540968036
"maker-scaffold600-size123458-augustus-gene-1.7",1.55128010005053,1.44154747057905,1.67139581380382,2.72697286136464,3.01106147864438,1.91454049721906,3.4098101483573,2.80451342660038,3.62304840321333,4.52344430073859,4.10992769206464,3.81259641014664,1.55474112814447,2.55085827907603,3.27912399272367,4.14865613431662
"maker-scaffold600-size123458-snap-gene-0.41",5.22104921132543,4.84514278456966,4.78309546243639,5.41436649889349,4.95554377241754,5.14662663669351,2.59592897295228,3.20849288371346,2.88739403060466,3.65777859605523,3.6072889747,3.76018894903061,4.94976248611049,5.17217896933485,2.89727196242347,3.67508550659528
"maker-scaffold600-size123458-snap-gene-0.47",6.31446091067932,6.28600748923177,6.19594999654057,6.21496733795455,6.07423679637483,6.13975223966511,5.76366937577599,5.83347797439187,5.69914888257747,5.74496755006528,5.77072866719738,5.79149970056954,6.26547279881722,6.14298545799817,5.76543207758178,5.76906530594407
"maker-scaffold600-size123458-snap-gene-1.11",7.37021837621702,7.4799400230083,7.38313848953982,7.79356179552255,7.44589928339727,7.50642130832426,9.11587422971949,9.21762414047523,9.27722332716041,9.34474558474252,9.15175526148857,9.24976620240038,7.41109896292171,7.58196079574803,9.20357389911838,9.24875568287716
"maker-scaffold601-size30650-augustus-gene-0.13",4.88331687643206,4.89507709633874,4.80573960771398,5.4796465445042,4.85573638134173,5.42655329703075,3.77132280534424,3.79089436138155,3.67517469343208,3.76754806268649,3.83632582032308,3.62214159092939,4.8613778601616,5.25397874095889,3.74579728671929,3.74200515797965
"maker-scaffold601-size30650-augustus-gene-0.15",4.76582617933657,4.75024267528209,4.64299447262928,5.64677942636338,4.83602193174284,5.31763010102078,4.42368329520298,4.49199506999767,4.58166712722699,5.02134799362434,4.67111755446045,4.7735200203121,4.71968777574931,5.26681048637567,4.49911516414255,4.82199518946563
"maker-scaffold601-size30650-snap-gene-0.23",0.69440391283493,0.997005513517226,1.11213760765681,0.637551260140128,2.00028804046812,0.482624502950949,2.40110190014029,2.30271304036837,2.42207674053606,2.24450667156733,2.34191586950389,2.16789125999012,0.93451567800299,1.0401546011864,2.37529722701491,2.25143793368711
"maker-scaffold601-size30650-snap-gene-0.24",5.32352843072078,5.21916939493123,5.10952211119156,5.68005008711122,5.27233597025359,5.69932889529175,5.182359737352,5.15532188245659,5.39165135739124,5.30480353078709,5.04214896166774,5.41806373445112,5.21740664561452,5.55057165088552,5.24311099239994,5.25500540896865
"maker-scaffold602-size52133-augustus-gene-0.15",4.82691800281263,5.03099008299634,5.13746195710757,4.07505968693202,4.56508176427323,5.03162129559093,10.6781406438706,10.883984965466,10.8041928034745,10.4198212567069,10.7331594913018,10.5703249482687,4.99845668097218,4.55725424893206,10.7887728042704,10.5744352320924
"maker-scaffold602-size52133-snap-gene-0.17",4.45153033905855,4.43157882445609,4.38930037689181,4.87391537179587,4.60833625397209,5.05443134862325,8.63468477132642,8.79554703636906,8.83417270401292,8.99373584925944,9.01917722377926,8.95825147159666,4.42413651346882,4.84556099146374,8.7548015039028,8.99038818154512
